candidate,baseline,semantics,planning_scale,summary_type,relevant_property,sharpness,category,baseline_signed_residual,candidate_signed_residual,baseline_abs_residual,candidate_abs_residual,abs_residual_reduction
principled_salience_stop_regularized_plannedprefix_2x2_inc_static,principled_salience_stop_regularized_2x2_inc_static,context_fixed,1.5,selection,both,sharp,redundant_form,-0.29740959346728324,-0.3199974888606548,0.29740959346728324,0.3199974888606548,-0.022587895393371582
principled_salience_stop_regularized_plannedprefix_2x2_inc_static,principled_salience_stop_regularized_2x2_inc_static,context_fixed,1.5,selection,both,blurred,colour_only,0.22074887807696336,0.04514167736499779,0.22074887807696336,0.04514167736499779,0.17560720071196556
principled_salience_stop_regularized_plannedprefix_2x2_inc_static,principled_salience_stop_regularized_2x2_inc_static,context_fixed,1.5,selection,both,sharp,colour_only,0.16282739176172678,0.016882185477203757,0.16282739176172678,0.016882185477203757,0.145945206284523
principled_salience_stop_regularized_plannedprefix_2x2_inc_static,principled_salience_stop_regularized_2x2_inc_static,context_fixed,1.5,overinformativeness,second,blurred,over_minimal_length,0.31026936590075843,0.53651035844684,0.31026936590075843,0.53651035844684,-0.2262409925460816
principled_salience_stop_regularized_plannedprefix_2x2_inc_static,principled_salience_stop_regularized_2x2_inc_static,context_fixed,1.5,overinformativeness,second,sharp,over_minimal_length,0.404691007893106,0.6181203396725861,0.404691007893106,0.6181203396725861,-0.21342933177948004
principled_salience_stop_regularized_plannedprefix_2x2_inc_static,principled_salience_stop_regularized_2x2_inc_static,context_fixed,1.5,selection,second,blurred,colour_only,0.016206374042599003,-0.1652523673838689,0.016206374042599003,0.1652523673838689,-0.1490459933412699
principled_salience_stop_regularized_plannedprefix_2x2_inc_static,principled_salience_stop_regularized_2x2_inc_static,context_fixed,1.5,selection,second,sharp,colour_only,-0.06211078345460025,-0.2366770002214345,0.06211078345460025,0.2366770002214345,-0.17456621676683426
principled_salience_stop_regularized_plannedprefix_2x2_inc_static,principled_salience_stop_regularized_2x2_inc_static,context_fixed,1.5,selection,first,blurred,size_only,-0.0011535788384767695,0.028438097009292014,0.0011535788384767695,0.028438097009292014,-0.027284518170815245
principled_salience_stop_regularized_plannedprefix_2x2_inc_static,principled_salience_stop_regularized_2x2_inc_static,context_fixed,1.5,selection,first,sharp,size_only,-0.1253058528651135,-0.1061819894362824,0.1253058528651135,0.1061819894362824,0.0191238634288311
principled_salience_stop_regularized_plannedprefix_2x2_inc_static,principled_salience_stop_regularized_2x2_inc_static,context_fixed,1.5,selection,first,blurred,size_colour,0.15964716558273023,0.2905531663161058,0.15964716558273023,0.2905531663161058,-0.13090600073337555
principled_salience_stop_regularized_plannedprefix_2x2_inc_static,principled_salience_stop_regularized_2x2_inc_static,context_fixed,1.5,selection,first,sharp,size_colour,0.1897100664339268,0.2773258395157063,0.1897100664339268,0.2773258395157063,-0.08761577308177948
principled_salience_stop_regularized_plannedprefix_2x2_inc_static,principled_salience_stop_regularized_2x2_inc_static,context_fixed,2.0,selection,both,blurred,redundant_form,-0.37272987553947845,-0.40592471549385467,0.37272987553947845,0.40592471549385467,-0.03319483995437622
principled_salience_stop_regularized_plannedprefix_2x2_inc_static,principled_salience_stop_regularized_2x2_inc_static,context_fixed,2.0,selection,both,sharp,redundant_form,-0.29740959346728324,-0.3249035471721172,0.29740959346728324,0.3249035471721172,-0.027493953704833984
principled_salience_stop_regularized_plannedprefix_2x2_inc_static,principled_salience_stop_regularized_2x2_inc_static,context_fixed,2.0,selection,both,blurred,colour_only,0.22074887807696336,0.030060919925861285,0.22074887807696336,0.030060919925861285,0.19068795815110207
principled_salience_stop_regularized_plannedprefix_2x2_inc_static,principled_salience_stop_regularized_2x2_inc_static,context_fixed,2.0,selection,both,sharp,colour_only,0.16282739176172678,0.0026911540212101043,0.16282739176172678,0.0026911540212101043,0.16013623774051666
principled_salience_stop_regularized_plannedprefix_2x2_inc_static,principled_salience_stop_regularized_2x2_inc_static,context_fixed,2.0,overinformativeness,second,blurred,over_minimal_length,0.31026936590075843,0.5641578537166154,0.31026936590075843,0.5641578537166154,-0.253888487815857
principled_salience_stop_regularized_plannedprefix_2x2_inc_static,principled_salience_stop_regularized_2x2_inc_static,context_fixed,2.0,overinformativeness,second,sharp,over_minimal_length,0.404691007893106,0.638801184456369,0.404691007893106,0.638801184456369,-0.234110176563263
principled_salience_stop_regularized_plannedprefix_2x2_inc_static,principled_salience_stop_regularized_2x2_inc_static,context_fixed,2.0,selection,second,blurred,colour_only,0.016206374042599003,-0.19075240415993472,0.016206374042599003,0.19075240415993472,-0.17454603011733572
principled_salience_stop_regularized_plannedprefix_2x2_inc_static,principled_salience_stop_regularized_2x2_inc_static,context_fixed,2.0,selection,second,sharp,colour_only,-0.06211078345460025,-0.25588021978420344,0.06211078345460025,0.25588021978420344,-0.1937694363296032
principled_salience_stop_regularized_plannedprefix_2x2_inc_static,principled_salience_stop_regularized_2x2_inc_static,context_fixed,2.0,selection,first,blurred,size_only,-0.0011535788384767695,0.03189866072856463,0.0011535788384767695,0.03189866072856463,-0.030745081890087858
principled_salience_stop_regularized_plannedprefix_2x2_inc_static,principled_salience_stop_regularized_2x2_inc_static,context_fixed,2.0,selection,first,sharp,size_only,-0.1253058528651135,-0.10364384484781194,0.1253058528651135,0.10364384484781194,0.02166200801730156
principled_salience_stop_regularized_plannedprefix_2x2_inc_static,principled_salience_stop_regularized_2x2_inc_static,context_fixed,2.0,selection,first,blurred,size_colour,0.15964716558273023,0.30824331824596113,0.15964716558273023,0.30824331824596113,-0.1485961526632309
principled_salience_stop_regularized_plannedprefix_2x2_inc_static,principled_salience_stop_regularized_2x2_inc_static,context_fixed,2.0,selection,first,sharp,size_colour,0.1897100664339268,0.2915181226692402,0.1897100664339268,0.2915181226692402,-0.10180805623531342
principled_salience_stop_regularized_plannedprefix_2x2_inc_static,principled_salience_stop_regularized_2x2_inc_static,context_fixed,3.0,selection,both,blurred,redundant_form,-0.37272987553947845,-0.41276673266762176,0.37272987553947845,0.41276673266762176,-0.04003685712814331
principled_salience_stop_regularized_plannedprefix_2x2_inc_static,principled_salience_stop_regularized_2x2_inc_static,context_fixed,3.0,selection,both,sharp,redundant_form,-0.29740959346728324,-0.3321694129748821,0.29740959346728324,0.3321694129748821,-0.03475981950759888
principled_salience_stop_regularized_plannedprefix_2x2_inc_static,principled_salience_stop_regularized_2x2_inc_static,context_fixed,3.0,selection,both,blurred,colour_only,0.22074887807696336,0.014613256782584117,0.22074887807696336,0.014613256782584117,0.20613562129437923
principled_salience_stop_regularized_plannedprefix_2x2_inc_static,principled_salience_stop_regularized_2x2_inc_static,context_fixed,3.0,selection,both,sharp,colour_only,0.16282739176172678,-0.011411802258902162,0.16282739176172678,0.011411802258902162,0.15141558950282463
principled_salience_stop_regularized_plannedprefix_2x2_inc_static,principled_salience_stop_regularized_2x2_inc_static,context_fixed,3.0,overinformativeness,second,blurred,over_minimal_length,0.31026936590075843,0.5845821005046403,0.31026936590075843,0.5845821005046403,-0.2743127346038819
principled_salience_stop_regularized_plannedprefix_2x2_inc_static,principled_salience_stop_regularized_2x2_inc_static,context_fixed,3.0,overinformativeness,second,sharp,over_minimal_length,0.404691007893106,0.6532931597638336,0.404691007893106,0.6532931597638336,-0.2486021518707276
principled_salience_stop_regularized_plannedprefix_2x2_inc_static,principled_salience_stop_regularized_2x2_inc_static,context_fixed,3.0,selection,second,blurred,colour_only,0.016206374042599003,-0.2090724356240346,0.016206374042599003,0.2090724356240346,-0.1928660615814356
principled_salience_stop_regularized_plannedprefix_2x2_inc_static,principled_salience_stop_regularized_2x2_inc_static,context_fixed,3.0,selection,second,sharp,colour_only,-0.06211078345460025,-0.26932031746638146,0.06211078345460025,0.26932031746638146,-0.20720953401178122
principled_salience_stop_regularized_plannedprefix_2x2_inc_static,principled_salience_stop_regularized_2x2_inc_static,context_fixed,3.0,selection,first,blurred,size_only,-0.0011535788384767695,0.03593324697934664,0.0011535788384767695,0.03593324697934664,-0.03477966814086987
principled_salience_stop_regularized_plannedprefix_2x2_inc_static,principled_salience_stop_regularized_2x2_inc_static,context_fixed,3.0,selection,first,sharp,size_only,-0.1253058528651135,-0.10001389217866827,0.1253058528651135,0.10001389217866827,0.025291960686445236
principled_salience_stop_regularized_plannedprefix_2x2_inc_static,principled_salience_stop_regularized_2x2_inc_static,context_fixed,3.0,selection,first,blurred,size_colour,0.15964716558273023,0.32985402529056257,0.15964716558273023,0.32985402529056257,-0.17020685970783234
principled_salience_stop_regularized_plannedprefix_2x2_inc_static,principled_salience_stop_regularized_2x2_inc_static,context_fixed,3.0,selection,first,sharp,size_colour,0.1897100664339268,0.31317794394113657,0.1897100664339268,0.31317794394113657,-0.12346787750720978
