model,architecture,architecture_short,semantics,semantics_short,summary_type,relevant_property,sharpness,category,empirical_proportion,model_proportion,signed_residual,abs_residual,n
principled_salience_stop_regularized_2x2_glob_static,global,glob,context_fixed,static,selection,first,blurred,redundant_form,0.8935018050541518,0.6842195227316833,-0.20928228232246848,0.20928228232246848,554
principled_salience_stop_regularized_2x2_glob_static,global,glob,context_fixed,static,selection,first,blurred,size_colour,0.04512635379061363,0.1936111715588837,0.14848481776827005,0.14848481776827005,554
principled_salience_stop_regularized_2x2_glob_static,global,glob,context_fixed,static,selection,first,blurred,size_only,0.05595667870036104,0.030680290347625917,-0.025276388352735126,0.025276388352735126,554
principled_salience_stop_regularized_2x2_glob_static,global,glob,context_fixed,static,selection,first,sharp,colour_only,0.0,0.06716997444291967,0.06716997444291967,0.06716997444291967,502
principled_salience_stop_regularized_2x2_glob_static,global,glob,context_fixed,static,selection,first,sharp,redundant_form,0.6852589641434262,0.6338065657000892,-0.051452398443337044,0.051452398443337044,502
principled_salience_stop_regularized_2x2_glob_static,global,glob,context_fixed,static,selection,first,sharp,size_colour,0.04581673306772902,0.25392225458425516,0.20810552151652614,0.20810552151652614,502
principled_salience_stop_regularized_2x2_glob_static,global,glob,context_fixed,static,selection,first,sharp,size_only,0.2689243027888447,0.04510120527273584,-0.22382309751610888,0.22382309751610888,502
principled_salience_stop_regularized_2x2_glob_static,global,glob,context_fixed,static,selection,second,blurred,colour_only,0.6278659611992948,0.1890277719266085,-0.43883818927268636,0.43883818927268636,567
principled_salience_stop_regularized_2x2_glob_static,global,glob,context_fixed,static,selection,second,blurred,redundant_form,0.3721340388007052,0.5914860318436196,0.21935199304291436,0.21935199304291436,567
principled_salience_stop_regularized_2x2_glob_static,global,glob,context_fixed,static,selection,second,blurred,size_colour,0.0,0.2017890668359499,0.2017890668359499,0.2017890668359499,567
principled_salience_stop_regularized_2x2_glob_static,global,glob,context_fixed,static,selection,second,blurred,size_only,0.0,0.017697129393822175,0.017697129393822175,0.017697129393822175,567
principled_salience_stop_regularized_2x2_glob_static,global,glob,context_fixed,static,selection,second,sharp,colour_only,0.7162698412698416,0.17405863072755648,-0.5422112105422852,0.5422112105422852,504
principled_salience_stop_regularized_2x2_glob_static,global,glob,context_fixed,static,selection,second,sharp,redundant_form,0.2817460317460315,0.563415111134663,0.2816690793886315,0.2816690793886315,504
principled_salience_stop_regularized_2x2_glob_static,global,glob,context_fixed,static,selection,second,sharp,size_colour,0.0019841269841269008,0.24296912100769577,0.24098499402356888,0.24098499402356888,504
principled_salience_stop_regularized_2x2_glob_static,global,glob,context_fixed,static,selection,second,sharp,size_only,0.0,0.019557137130084657,0.019557137130084657,0.019557137130084657,504
principled_salience_stop_regularized_2x2_inc_rec,incremental,inc,context_updating,rec,selection,both,blurred,colour_only,0.008833922261484103,0.24356404450021524,0.23473012223873113,0.23473012223873113,566
principled_salience_stop_regularized_2x2_inc_rec,incremental,inc,context_updating,rec,selection,both,blurred,redundant_form,0.9134275618374558,0.5120611471203446,-0.4013664147171112,0.4013664147171112,566
principled_salience_stop_regularized_2x2_inc_rec,incremental,inc,context_updating,rec,selection,both,blurred,size_colour,0.07773851590106004,0.2052184380732185,0.12747992217215845,0.12747992217215845,566
principled_salience_stop_regularized_2x2_inc_rec,incremental,inc,context_updating,rec,selection,both,blurred,size_only,0.0,0.03915637030622169,0.03915637030622169,0.03915637030622169,566
principled_salience_stop_regularized_2x2_inc_rec,incremental,inc,context_updating,rec,selection,both,sharp,colour_only,0.0,0.18973868404132016,0.18973868404132016,0.18973868404132016,503
principled_salience_stop_regularized_2x2_inc_rec,incremental,inc,context_updating,rec,selection,both,sharp,redundant_form,0.7912524850894632,0.5066033087805858,-0.2846491763088774,0.2846491763088774,503
principled_salience_stop_regularized_2x2_inc_rec,incremental,inc,context_updating,rec,selection,both,sharp,size_colour,0.20874751491053678,0.25470801928468545,0.04596050437414867,0.04596050437414867,503
principled_salience_stop_regularized_2x2_inc_rec,incremental,inc,context_updating,rec,selection,both,sharp,size_only,0.0,0.04894998789340868,0.04894998789340868,0.04894998789340868,503
