model,combination,relevant_property,sharpness,summary_type,category,observed_proportion,predicted_mean,predicted_q025,predicted_q975,observation_count,posterior_predictive_draws
Global,dimension_color,first,blurred,Response length,2,0.5104364326375711,0.5915930977229601,0.5464895635673624,0.6375711574952562,527,16000
Global,dimension_color,first,blurred,Response length,3,0.3870967741935484,0.2529035815939279,0.2144212523719165,0.2922201138519924,527,16000
Global,dimension_color,first,blurred,Initial adjective,D,0.793168880455408,0.6897893738140417,0.6489563567362429,0.7305502846299811,527,16000
Global,dimension_color,first,blurred,Initial adjective,C,0.1366223908918406,0.1379801944971537,0.1081593927893738,0.1688804554079696,527,16000
Global,dimension_color,first,blurred,Initial adjective,F,0.0702087286527514,0.1722304316888045,0.1404174573055028,0.2049335863377609,527,16000
Global,dimension_color,first,sharp,Exact response,D,0.271578947368421,0.2494265789473684,0.2063157894736842,0.2947368421052631,475,16000
Global,dimension_color,first,sharp,Exact response,DC,0.0442105263157894,0.0303826315789473,0.0168421052631578,0.0463157894736842,475,16000
Global,dimension_color,first,sharp,Exact response,DCF,0.1936842105263158,0.1249365789473684,0.0947368421052631,0.1557894736842105,475,16000
Global,dimension_color,first,sharp,Exact response,DF,0.231578947368421,0.3352665789473684,0.2863157894736842,0.3852631578947368,475,16000
Global,dimension_color,first,sharp,Exact response,DFC,0.0231578947368421,0.0659465789473684,0.0442105263157894,0.0884210526315789,475,16000
Global,dimension_color,first,sharp,Exact response,C,0.0,0.0086161842105263,0.0021052631578947,0.0189473684210526,475,16000
Global,dimension_color,first,sharp,Exact response,CD,0.0,0.0006627631578947,0.0,0.0042105263157894,475,16000
Global,dimension_color,first,sharp,Exact response,CDF,0.0189473684210526,0.0093625,0.0021052631578947,0.0189473684210526,475,16000
Global,dimension_color,first,sharp,Exact response,CF,0.0989473684210526,0.0538652631578947,0.0336842105263157,0.0757894736842105,475,16000
Global,dimension_color,first,sharp,Exact response,CFD,0.0021052631578947,0.0041173684210526,0.0,0.0105263157894736,475,16000
Global,dimension_color,first,sharp,Exact response,F,0.1031578947368421,0.0826963157894736,0.0589473684210526,0.1094736842105263,475,16000
Global,dimension_color,first,sharp,Exact response,FD,0.0021052631578947,0.0033151315789473,0.0,0.0084210526315789,475,16000
Global,dimension_color,first,sharp,Exact response,FDC,0.0,0.0066021052631578,0.0,0.0147368421052631,475,16000
Global,dimension_color,first,sharp,Exact response,FC,0.0105263157894736,0.022673947368421,0.0105263157894736,0.0378947368421052,475,16000
Global,dimension_color,first,sharp,Exact response,FCD,0.0,0.0021294736842105,0.0,0.0063157894736842,475,16000
Global,dimension_color,first,sharp,Response length,1,0.3747368421052631,0.3407390789473684,0.2947368421052631,0.3873684210526316,475,16000
Global,dimension_color,first,sharp,Response length,2,0.3873684210526316,0.4461663157894737,0.3957894736842105,0.4968421052631579,475,16000
Global,dimension_color,first,sharp,Response length,3,0.2378947368421052,0.2130946052631578,0.1767894736842105,0.2505263157894737,475,16000
Global,dimension_color,first,sharp,Initial adjective,D,0.7642105263157895,0.8059589473684211,0.7684210526315789,0.8421052631578947,475,16000
Global,dimension_color,first,sharp,Initial adjective,C,0.12,0.0766240789473684,0.0547368421052631,0.1010526315789473,475,16000
Global,dimension_color,first,sharp,Initial adjective,F,0.1157894736842105,0.1174169736842105,0.0884210526315789,0.1473684210526315,475,16000
Global,dimension_color,second,blurred,Exact response,D,0.0,0.002262037037037,0.0,0.0074074074074074,540,16000
Global,dimension_color,second,blurred,Exact response,DC,0.0,0.0712806712962963,0.05,0.0944444444444444,540,16000
Global,dimension_color,second,blurred,Exact response,DCF,0.0277777777777777,0.0331898148148148,0.0185185185185185,0.0481481481481481,540,16000
Global,dimension_color,second,blurred,Exact response,DF,0.0,0.0142702546296296,0.0055555555555555,0.0259259259259259,540,16000
Global,dimension_color,second,blurred,Exact response,DFC,0.0148148148148148,0.0143723379629629,0.0055555555555555,0.0259259259259259,540,16000
Global,dimension_color,second,blurred,Exact response,C,0.6148148148148148,0.7426581018518518,0.7055555555555556,0.7796296296296297,540,16000
Global,dimension_color,second,blurred,Exact response,CD,0.0,0.0011054398148148,0.0,0.0037037037037037,540,16000
Global,dimension_color,second,blurred,Exact response,CDF,0.0055555555555555,0.0020039351851851,0.0,0.0055555555555555,540,16000
Global,dimension_color,second,blurred,Exact response,CF,0.2703703703703703,0.0775368055555555,0.0555555555555555,0.1018518518518518,540,16000
Global,dimension_color,second,blurred,Exact response,CFD,0.0,0.0009329861111111,0.0,0.0037037037037037,540,16000
Global,dimension_color,second,blurred,Exact response,F,0.0462962962962962,0.0143993055555555,0.0055555555555555,0.0259259259259259,540,16000
Global,dimension_color,second,blurred,Exact response,FD,0.0,0.000289699074074,0.0,0.0018518518518518,540,16000
Global,dimension_color,second,blurred,Exact response,FDC,0.0,0.0012322916666666,0.0,0.0055555555555555,540,16000
Global,dimension_color,second,blurred,Exact response,FC,0.0203703703703703,0.0239701388888888,0.0111111111111111,0.037037037037037,540,16000
Global,dimension_color,second,blurred,Exact response,FCD,0.0,0.0004961805555555,0.0,0.0037037037037037,540,16000
Global,dimension_color,second,blurred,Response length,1,0.6611111111111111,0.7593194444444445,0.7222222222222222,0.7944444444444444,540,16000
Global,dimension_color,second,blurred,Response length,2,0.2907407407407407,0.1884530092592592,0.1555555555555555,0.2222222222222222,540,16000
Global,dimension_color,second,blurred,Response length,3,0.0481481481481481,0.0522275462962962,0.0351851851851851,0.0722222222222222,540,16000
