semantics,speaker,nobj,sd_spread,color_semvalue,k,wf,n_scenes,mean_big_blue,mean_blue_big,mean_advantage,mcse_advantage
static,global_speaker,30,15.0,0.92,0.9,0.2,1000,0.033333333333333326,0.033333333333333326,-1.5959455978986625e-19,2.219897911426573e-19
static,global_speaker,30,15.0,0.92,0.9,0.3,1000,0.033333333333333326,0.033333333333333326,2.706168622523819e-19,2.1947969087563005e-19
static,global_speaker,30,15.0,0.92,0.9,0.5,1000,0.033333333333333326,0.033333333333333326,2.6367796834847467e-19,2.1717025691144234e-19
static,global_speaker,30,15.0,0.92,0.9,0.8,1000,0.033333333333333326,0.033333333333333326,5.759281940243e-19,2.1954907164489835e-19
static,global_speaker,30,15.0,0.94,0.9,0.1,1000,0.033333333333333326,0.033333333333333326,-2.0816681711721684e-19,2.3120267561212886e-19
static,global_speaker,30,15.0,0.94,0.9,0.2,1000,0.033333333333333326,0.033333333333333326,3.8163916471489756e-19,2.1777074418464364e-19
static,global_speaker,30,15.0,0.94,0.9,0.3,1000,0.033333333333333326,0.033333333333333326,1.3183898417423734e-19,1.981481864740245e-19
static,global_speaker,30,15.0,0.94,0.9,0.5,1000,0.033333333333333326,0.033333333333333326,-1.179611963664229e-19,2.1983426852353803e-19
static,global_speaker,30,15.0,0.94,0.9,0.8,1000,0.033333333333333326,0.033333333333333326,3.3306690738754697e-19,2.2125310496423493e-19
static,global_speaker,30,15.0,0.96,0.9,0.1,1000,0.033333333333333326,0.033333333333333326,-1.6653345369377348e-19,2.2575224852824564e-19
static,global_speaker,30,15.0,0.96,0.9,0.2,1000,0.033333333333333326,0.033333333333333326,1.5265566588595902e-19,2.192640533357433e-19
static,global_speaker,30,15.0,0.96,0.9,0.3,1000,0.033333333333333326,0.033333333333333326,1.249000902703301e-19,2.203778595208143e-19
static,global_speaker,30,15.0,0.96,0.9,0.5,1000,0.033333333333333326,0.033333333333333326,-5.551115123125783e-20,2.1147864298389837e-19
static,global_speaker,30,15.0,0.96,0.9,0.8,1000,0.033333333333333326,0.033333333333333326,5.065392549852276e-19,2.2103243801550695e-19
static,global_speaker,30,15.0,0.98,0.9,0.1,1000,0.033333333333333326,0.033333333333333326,-8.257283745649601e-19,2.2006741615322216e-19
static,global_speaker,30,15.0,0.98,0.9,0.2,1000,0.033333333333333326,0.033333333333333326,-1.8735013540549516e-19,2.217508403421285e-19
static,global_speaker,30,15.0,0.98,0.9,0.3,1000,0.033333333333333326,0.033333333333333326,-3.2612801348363973e-19,2.313788611753348e-19
static,global_speaker,30,15.0,0.98,0.9,0.5,1000,0.033333333333333326,0.033333333333333326,-3.6082248300317586e-19,2.1967910152658254e-19
static,global_speaker,30,15.0,0.98,0.9,0.8,1000,0.033333333333333326,0.033333333333333326,4.163336342344337e-20,2.1865300917727104e-19
static,incremental_speaker,30,15.0,0.9,0.1,0.1,1000,0.04369690817393496,0.024106631300157413,0.01959027687377755,0.00015604655853643747
static,incremental_speaker,30,15.0,0.9,0.1,0.2,1000,0.04047510901422361,0.02660591302827734,0.013869195985946265,0.00014857677088232904
static,incremental_speaker,30,15.0,0.9,0.1,0.3,1000,0.0376101919690849,0.02915772018991641,0.008452471779168483,0.00014114764114512115
static,incremental_speaker,30,15.0,0.9,0.1,0.5,1000,0.03383276048178655,0.03285458180337642,0.0009781786784101327,0.00012696924922134037
static,incremental_speaker,30,15.0,0.9,0.1,0.8,1000,0.031126541076173003,0.035713052395672136,-0.00458651131949914,0.00011692954793507784
static,incremental_speaker,30,15.0,0.92,0.1,0.1,1000,0.0432730745627669,0.024419422905927222,0.01885365165683968,0.000161708376247406
static,incremental_speaker,30,15.0,0.92,0.1,0.2,1000,0.040065983425491544,0.026946105782435475,0.013119877643056076,0.00015445083170725476
static,incremental_speaker,30,15.0,0.92,0.1,0.3,1000,0.03721872941511995,0.02951862138476023,0.007700108030359714,0.0001475043140875608
static,incremental_speaker,30,15.0,0.92,0.1,0.5,1000,0.033463730341399725,0.0332433469882376,0.00022038335316211863,0.00013431635590549422
static,incremental_speaker,30,15.0,0.92,0.1,0.8,1000,0.030773215363242238,0.03612086892512409,-0.005347653561881859,0.00012502277501504568
static,incremental_speaker,30,15.0,0.94,0.1,0.1,1000,0.04284506822859565,0.024738791934703214,0.01810627629389243,0.00016777315738983727
static,incremental_speaker,30,15.0,0.94,0.1,0.2,1000,0.03965293441484878,0.027294651044604844,0.012358283370243936,0.00016083565571654087
static,incremental_speaker,30,15.0,0.94,0.1,0.3,1000,0.03682410720231306,0.02988893774500091,0.006935169457312147,0.00015442130924787234
static,incremental_speaker,30,15.0,0.94,0.1,0.5,1000,0.03309251947186067,0.03364304985280204,-0.0005505303809413733,0.00014223946736239876
static,incremental_speaker,30,15.0,0.94,0.1,0.8,1000,0.03041838760833646,0.036540780840666524,-0.006122393232330062,0.00013366461623866294
static,incremental_speaker,30,15.0,0.96,0.1,0.1,1000,0.04241267434615724,0.02506563609779675,0.01734703824836049,0.00017429944298496215
static,incremental_speaker,30,15.0,0.96,0.1,0.2,1000,0.03923585740404746,0.02765257262350644,0.011583284780541018,0.00016778085604632074
static,incremental_speaker,30,15.0,0.96,0.1,0.3,1000,0.036426269215723533,0.03026978699068545,0.0061564822250380815,0.00016194892360921442
static,incremental_speaker,30,15.0,0.96,0.1,0.5,1000,0.03271910239770282,0.03405494477527748,-0.0013358423775746554,0.00015078955356636435
static,incremental_speaker,30,15.0,0.96,0.1,0.8,1000,0.030062039329098383,0.036974149805419805,-0.006912110476321423,0.0001429104676875814
static,incremental_speaker,30,15.0,0.98,0.1,0.1,1000,0.04197601210238187,0.025400743350640863,0.016575268751741,0.00018133388943027736
static,incremental_speaker,30,15.0,0.98,0.1,0.2,1000,0.03881462849288761,0.028021062063277844,0.010793566429609765,0.00017534725098314465
static,incremental_speaker,30,15.0,0.98,0.1,0.3,1000,0.036025149588802534,0.030662461179829563,0.005362688408972968,0.00017014888159583432
static,incremental_speaker,30,15.0,0.98,0.1,0.5,1000,0.032343449752823036,0.03448047397770895,-0.002137024224885919,0.00016003033942869077
static,incremental_speaker,30,15.0,0.98,0.1,0.8,1000,0.02970415019897864,0.03742253821017661,-0.007718388011197972,0.00015282934491110607
static,incremental_speaker,30,15.0,0.9,0.3,0.1,1000,0.039037927189236356,0.028075547210985506,0.010962379978250844,0.00015525604425092448
static,incremental_speaker,30,15.0,0.9,0.3,0.2,1000,0.03768934837878804,0.029151364961551334,0.008537983417236706,0.00013825676200608262
static,incremental_speaker,30,15.0,0.9,0.3,0.3,1000,0.0359251795302347,0.030784345939783093,0.005140833590451601,0.00013162527513618617
static,incremental_speaker,30,15.0,0.9,0.3,0.5,1000,0.033127242682523546,0.03358419722999618,-0.00045695454747263816,0.0001228248164848819
static,incremental_speaker,30,15.0,0.9,0.3,0.8,1000,0.030874447251459783,0.035981961646506105,-0.0051075143950463225,0.00011590968848975566
static,incremental_speaker,30,15.0,0.92,0.3,0.1,1000,0.03863447884233329,0.02841759160794003,0.010216887234393261,0.00016094386982318907
static,incremental_speaker,30,15.0,0.92,0.3,0.2,1000,0.03729322670689752,0.029509997087213264,0.007783229619684256,0.0001447384478578146
static,incremental_speaker,30,15.0,0.92,0.3,0.3,1000,0.035541493412520296,0.031156614443207855,0.004384878969312444,0.00013858233599138277
static,incremental_speaker,30,15.0,0.92,0.3,0.5,1000,0.032761321689987785,0.03397754330172017,-0.0012162216117323746,0.00013048248593258076
static,incremental_speaker,30,15.0,0.92,0.3,0.8,1000,0.03052213724388126,0.03639124899681202,-0.0058691117529307574,0.00012410117381747094
static,incremental_speaker,30,15.0,0.94,0.3,0.1,1000,0.038227564861200256,0.028767986988249988,0.009459577872950266,0.0001671374661573136
static,incremental_speaker,30,15.0,0.94,0.3,0.2,1000,0.036893758960960484,0.02987810165793112,0.007015657303029357,0.0001517737879551285
static,incremental_speaker,30,15.0,0.94,0.3,0.3,1000,0.035155006468367236,0.03153902416055203,0.0036159823078152045,0.00014611201511548577
static,incremental_speaker,30,15.0,0.94,0.3,0.5,1000,0.03239336638468543,0.03438216711048422,-0.0019888007257987906,0.00013871039334629247
static,incremental_speaker,30,15.0,0.94,0.3,0.8,1000,0.030168372423898054,0.03681277091123231,-0.006644398487334257,0.00013283821482084433
static,incremental_speaker,30,15.0,0.96,0.3,0.1,1000,0.037817085608961507,0.029127783342707624,0.00868930226625389,0.00017389424882415636
static,incremental_speaker,30,15.0,0.96,0.3,0.2,1000,0.03649085808061269,0.03025683866087239,0.006234019419740296,0.00015941581413810775
static,incremental_speaker,30,15.0,0.96,0.3,0.3,1000,0.03476566707898638,0.03193277955681534,0.0028328875221710426,0.00015426625196887915
static,incremental_speaker,30,15.0,0.96,0.3,0.5,1000,0.032023349991857256,0.034799365256884686,-0.0027760152650274303,0.00014756151962916006
static,incremental_speaker,30,15.0,0.96,0.3,0.8,1000,0.029813133068471137,0.03724790800161073,-0.007434774933139597,0.00014217769855840253
static,incremental_speaker,30,15.0,0.98,0.3,0.1,1000,0.03740332598705933,0.029497857456991624,0.007905468530067713,0.0001812685939959743
static,incremental_speaker,30,15.0,0.98,0.3,0.2,1000,0.03608442276682079,0.030647558057986343,0.00543686470883444,0.00016773032868691083
static,incremental_speaker,30,15.0,0.98,0.3,0.3,1000,0.03437341562365834,0.03233927386267131,0.0020341417609870236,0.00016310979540442786
static,incremental_speaker,30,15.0,0.98,0.3,0.5,1000,0.031651242131849625,0.03523062987156256,-0.0035793877397129244,0.0001571023135243306
static,incremental_speaker,30,15.0,0.98,0.3,0.8,1000,0.029456397643539824,0.03769824544014865,-0.008241847796608835,0.0001521903677813184
static,incremental_speaker,30,15.0,0.9,0.5,0.1,1000,0.035379978770645464,0.031403166412073524,0.003976812358571938,0.00014244391059390328
static,incremental_speaker,30,15.0,0.9,0.5,0.2,1000,0.034961601207186555,0.031755770933847065,0.0032058302733394854,0.00012862058633555284
static,incremental_speaker,30,15.0,0.9,0.5,0.3,1000,0.03410283806484995,0.03259062315124491,0.001512214913605043,0.00012308066226412144
static,incremental_speaker,30,15.0,0.9,0.5,0.5,1000,0.032259088390997455,0.03448970690814621,-0.0022306185171487563,0.00011839211393654035
static,incremental_speaker,30,15.0,0.9,0.5,0.8,1000,0.03050880712400168,0.03637379533478937,-0.005864988210787688,0.00011449045605560349
static,incremental_speaker,30,15.0,0.92,0.5,0.1,1000,0.0349949559341788,0.031770141011930826,0.0032248149222479697,0.0001487921464248636
static,incremental_speaker,30,15.0,0.92,0.5,0.2,1000,0.034579458086796876,0.032132657879423335,0.002446800207373537,0.00013581434748217002
static,incremental_speaker,30,15.0,0.92,0.5,0.3,1000,0.03372821483660952,0.032975193419571266,0.0007530214170382486,0.00013069182501359937
static,incremental_speaker,30,15.0,0.92,0.5,0.5,1000,0.03189730285625373,0.03488871495709429,-0.0029914121008405557,0.000126411354446718
static,incremental_speaker,30,15.0,0.92,0.5,0.8,1000,0.03015813448751342,0.036785271865975536,-0.006627137378462115,0.00012281651104676134
static,incremental_speaker,30,15.0,0.94,0.5,0.1,1000,0.03460728663622497,0.03214702075467325,0.002460265881551732,0.00015571131230119237
static,incremental_speaker,30,15.0,0.94,0.5,0.2,1000,0.034194606114826075,0.03252019259376756,0.001674413521058507,0.0001435869231052465
static,incremental_speaker,30,15.0,0.94,0.5,0.3,1000,0.03335120387979832,0.033370723592722855,-1.9519712924526973e-05,0.00013887459577330811
static,incremental_speaker,30,15.0,0.94,0.5,0.5,1000,0.03153367054400034,0.03529942203504675,-0.0037657514910464014,0.00013498985483295138
static,incremental_speaker,30,15.0,0.94,0.5,0.8,1000,0.029806079771036314,0.037209179101657566,-0.007403099330621261,0.00013168288552676028
static,incremental_speaker,30,15.0,0.96,0.5,0.1,1000,0.03421688235033173,0.03253503499654303,0.0016818473537887004,0.0001632584179474733
static,incremental_speaker,30,15.0,0.96,0.5,0.2,1000,0.03380697706088565,0.032919667845459265,0.0008873092154263824,0.0001519945089483725
static,incremental_speaker,30,15.0,0.96,0.5,0.3,1000,0.03297175910474763,0.033778512248094354,-0.0008067531433467194,0.00014768416846351552
static,incremental_speaker,30,15.0,0.96,0.5,0.5,1000,0.031168163832353588,0.03572317527125209,-0.004555011438898507,0.00014418377650358307
static,incremental_speaker,30,15.0,0.96,0.5,0.8,1000,0.02945262191397027,0.03764692303072909,-0.008194301116758822,0.00014114856085760288
static,incremental_speaker,30,15.0,0.98,0.5,0.1,1000,0.03382402331095919,0.03293524983709581,0.0008887734738633808,0.00017150624848553177
static,incremental_speaker,30,15.0,0.98,0.5,0.2,1000,0.033416493216154114,0.03333258647219652,8.390674395758516e-05,0.0001611077292516858
static,incremental_speaker,30,15.0,0.98,0.5,0.3,1000,0.032589828262811704,0.034200062035823396,-0.001610233773011691,0.00015718996764867992
static,incremental_speaker,30,15.0,0.98,0.5,0.5,1000,0.030800751900828188,0.03616152631208335,-0.005360774411255164,0.00015406342813715338
static,incremental_speaker,30,15.0,0.98,0.5,0.8,1000,0.029097738125482466,0.03810011914415141,-0.009002381018668935,0.00015128662997156077
static,incremental_speaker,30,15.0,0.9,0.7,0.1,1000,0.03256726213843157,0.034143549424266444,-0.0015762872858348764,0.00012744372587899887
static,incremental_speaker,30,15.0,0.9,0.7,0.2,1000,0.032519080960318185,0.03419741440889474,-0.0016783334485765526,0.00012035856903820779
static,incremental_speaker,30,15.0,0.9,0.7,0.3,1000,0.03225662925495614,0.03447665116744585,-0.002220021912489714,0.00011694670356535085
static,incremental_speaker,30,15.0,0.9,0.7,0.5,1000,0.031246676491212155,0.035559085377848576,-0.0043124088866364225,0.0001146878671772882
static,incremental_speaker,30,15.0,0.9,0.7,0.8,1000,0.030016394112846113,0.036904648090629634,-0.006888253977783531,0.00011295900862493674
static,incremental_speaker,30,15.0,0.92,0.7,0.1,1000,0.03219772007989593,0.03453187325707929,-0.002334153177183361,0.00013491282600055094
static,incremental_speaker,30,15.0,0.92,0.7,0.2,1000,0.03215061025838554,0.03459110984015323,-0.002440499581767689,0.00012832064250592197
static,incremental_speaker,30,15.0,0.92,0.7,0.3,1000,0.03189190184218791,0.03487378789881238,-0.002981886056624471,0.00012514704186850764
static,incremental_speaker,30,15.0,0.92,0.7,0.5,1000,0.030890073858855362,0.035964721519102356,-0.00507464766024699,0.00012305252995623264
static,incremental_speaker,30,15.0,0.92,0.7,0.8,1000,0.02966811426423241,0.037319117023466956,-0.007651002759234554,0.00012143771877186036
static,incremental_speaker,30,15.0,0.94,0.7,0.1,1000,0.03182623029661607,0.03493148826203286,-0.0031052579654167866,0.00014296915862769047
static,incremental_speaker,30,15.0,0.94,0.7,0.2,1000,0.03178003940591868,0.03499658427163775,-0.0032165448657190715,0.00013686067171718216
static,incremental_speaker,30,15.0,0.94,0.7,0.3,1000,0.031525223631646504,0.035282753706468314,-0.003757530074821807,0.0001339076180335233
static,incremental_speaker,30,15.0,0.94,0.7,0.5,1000,0.03053185074078298,0.036382554383268484,-0.005850703642485506,0.00013196306541820408
static,incremental_speaker,30,15.0,0.94,0.7,0.8,1000,0.029318554756528732,0.037746276461609635,-0.0084277217050809,0.00013045026540153435
static,incremental_speaker,30,15.0,0.96,0.7,0.1,1000,0.03145282273713943,0.03534364392599199,-0.0038908211888525647,0.00015166624779726728
static,incremental_speaker,30,15.0,0.96,0.7,0.2,1000,0.031407315556914735,0.035415252264516896,-0.004007936707602165,0.0001460399883584542
static,incremental_speaker,30,15.0,0.96,0.7,0.3,1000,0.03115655405366182,0.03570494395766854,-0.00454838990400672,0.00014328916299861905
static,incremental_speaker,30,15.0,0.96,0.7,0.5,1000,0.03017197916646877,0.03681398895536589,-0.006642009788897118,0.00014147999357249917
static,incremental_speaker,30,15.0,0.96,0.7,0.8,1000,0.02896769319478796,0.03818756464949063,-0.009219871454702665,0.000140058308225948
static,incremental_speaker,30,15.0,0.98,0.7,0.1,1000,0.031077393023023564,0.035769989215086395,-0.004692596192062828,0.0001610876101767175
static,incremental_speaker,30,15.0,0.98,0.7,0.2,1000,0.031032379901213856,0.03584875695649231,-0.004816377055278462,0.0001559359635317464
static,incremental_speaker,30,15.0,0.98,0.7,0.3,1000,0.03078584807644743,0.03614197388053562,-0.005356125804088185,0.0001533677623722271
static,incremental_speaker,30,15.0,0.98,0.7,0.5,1000,0.029810428478240922,0.037260644866049485,-0.007450216387808556,0.0001516785133712683
static,incremental_speaker,30,15.0,0.98,0.7,0.8,1000,0.028615505595242396,0.03864463542779479,-0.01002912983255239,0.00015033787654263454
static,incremental_speaker,30,15.0,0.9,0.9,0.1,1000,0.030424479137639057,0.03636664223413359,-0.0059421630964945375,0.00011638697470611395
static,incremental_speaker,30,15.0,0.9,0.9,0.2,1000,0.03046165399846159,0.03635179685596621,-0.005890142857504623,0.00011510839898464138
static,incremental_speaker,30,15.0,0.9,0.9,0.3,1000,0.030501239746899746,0.03633066849529534,-0.005829428748395596,0.00011457233328901664
static,incremental_speaker,30,15.0,0.9,0.9,0.5,1000,0.030126741360012615,0.036762030310270304,-0.006635288950257687,0.00011321707599110009
static,incremental_speaker,30,15.0,0.9,0.9,0.8,1000,0.02939095477375592,0.03758453862899674,-0.008193583855240823,0.0001120599854704198
static,incremental_speaker,30,15.0,0.92,0.9,0.1,1000,0.030067718155142885,0.03677298290837744,-0.00670526475323455,0.00012495480389736283
static,incremental_speaker,30,15.0,0.92,0.9,0.2,1000,0.030105786889995642,0.03676020377208286,-0.0066544168820872164,0.00012367575745573104
static,incremental_speaker,30,15.0,0.92,0.9,0.3,1000,0.030146711719410073,0.036739905321020484,-0.006593193601610405,0.00012311730048061582
static,incremental_speaker,30,15.0,0.92,0.9,0.5,1000,0.029776305892892197,0.037175005320530745,-0.007398699427638551,0.00012178411416539893
static,incremental_speaker,30,15.0,0.92,0.9,0.8,1000,0.029045951389328646,0.03800282787151852,-0.008956876482189877,0.00012065390987355145
static,incremental_speaker,30,15.0,0.94,0.9,0.1,1000,0.029709456255023532,0.03719196970203811,-0.0074825134470145795,0.00013408887832073521
static,incremental_speaker,30,15.0,0.94,0.9,0.2,1000,0.029748350781523047,0.03718140096936275,-0.007433050187839711,0.00013280781460369887
