base_d,base_c,base_f,lambda_scale,rho_scale,beta_scale,color_sem,stage,r,r2,mae,rmse,second_c_abs,second_c_signed,both_c_abs,both_c_signed,first_c_abs,balanced_loss
-0.3,1.0,0.5,1.15,0.85,0.9,0.65,promising_param_grid,0.72424593812683,0.5245321788932121,0.049473994817497924,0.08784972364457726,0.24839142535203768,-0.24839142535203768,0.3040445410636625,0.3040445410636625,0.1078512564247696,0.4882634195284462
0.0,1.3,0.5,0.85,0.85,1.1,0.65,promising_param_grid,0.7484684361538098,0.5602049999185296,0.049534496328687574,0.08485336250713955,0.29335457656854463,-0.29335457656854463,0.2205885612395964,0.2205885612395964,0.06796652152596398,0.48850221969548235
0.0,1.6,0.0,1.25,0.75,0.85,0.7,top_base_param_grid,0.5460547512390381,0.2981757913507278,0.0671283503588895,0.11630532958630097,0.14161147747510744,-0.14161147747510744,0.4614302330640516,0.4614302330640516,0.20683988630233688,0.4886319235934342
0.0,2.2,0.0,1.25,1.25,1.15,0.59,top_base_param_grid,0.4887411656823694,0.23886792703256127,0.07098730513697354,0.13902776831316066,0.044588505958964186,0.010837623734533064,0.6107259207395277,0.6107259207395277,0.3830395683592407,0.4889792346418887
0.0,1.3,0.5,0.85,1.0,0.9,0.59,promising_param_grid,0.73847281622673,0.5453421003058377,0.05179978529711786,0.08674825416207305,0.2819132414864905,-0.2819132414864905,0.241172868850585,0.241172868850585,0.0937991112416832,0.48924793007385603
0.0,1.9,0.0,1.25,0.75,1.0,0.7,top_base_param_grid,0.5212224327301407,0.27167282438112605,0.06853637512140084,0.1228164417775781,0.11396782670492006,-0.11396782670492006,0.5049359315065107,0.5049359315065107,0.2590175464695541,0.48925223423575354
-0.3,1.0,0.5,0.85,1.0,1.1,0.65,promising_param_grid,0.7837644505737867,0.6142867139832298,0.045860039399579056,0.08089668601362646,0.30226880882257295,-0.30226880882257295,0.21227122479951002,0.21227122479951002,0.06540208383856698,0.48930110723595444
0.0,1.3,0.5,0.85,1.15,1.1,0.59,promising_param_grid,0.7307954547237286,0.5340619966448613,0.051233448482120546,0.08727932048787396,0.29555474791997743,-0.29555474791997743,0.21302120769297697,0.21302120769297697,0.07496841884611531,0.48934467225433986
-0.3,1.0,0.5,1.0,1.0,1.1,0.59,promising_param_grid,0.7746755156414865,0.600122154534403,0.04582385766197713,0.08185497887208157,0.29172254178994966,-0.29172254178994966,0.2321578153399191,0.2321578153399191,0.0821791894680111,0.48965642833199075
0.3,2.2,0.0,1.25,0.75,0.85,0.8,top_base_param_grid,0.47681689817026807,0.22735435438071577,0.07486765569406412,0.13119651496465673,0.08847074780935121,-0.08847074780935121,0.5403432362703047,0.5403432362703047,0.2582269579118339,0.4898388809091603
-0.3,1.0,0.25,1.0,0.85,1.1,0.59,promising_param_grid,0.7442489950572851,0.5539065666437788,0.048638873474626455,0.08534384676290911,0.28414093528264833,-0.28414093528264833,0.24084627265011885,0.24084627265011885,0.08537009804902955,0.48990791837061687
0.3,1.6,0.0,0.75,1.0,1.0,0.59,top_base_param_grid,0.6218159430076138,0.386655066978448,0.06196791484524183,0.1011829239604376,0.27621797297471834,-0.27621797297471834,0.22520908350026228,0.22520908350026228,0.08556898012219354,0.49000543868528706
-0.3,0.7,0.0,1.0,1.0,1.0,0.59,base_grid,0.73489601309067,0.5400721500565622,0.051809251362715705,0.08678190644155406,0.2982552108573325,-0.2982552108573325,0.21037744367396452,0.21037744367396452,0.06750243417380734,0.4902258391358688
-0.3,1.0,0.25,0.85,0.85,1.1,0.65,promising_param_grid,0.7547721129602099,0.5696809425024197,0.04883698541153395,0.08412050651947717,0.2969588992404349,-0.2969588992404349,0.2184002437618933,0.2184002437618933,0.06740821785686894,0.4902795276408587
0.3,1.9,0.25,0.75,0.75,1.0,0.59,top_base_param_grid,0.6506634015262213,0.42336286208567264,0.059571398355735626,0.09736310723869923,0.263186326365412,-0.263186326365412,0.25950435185706233,0.25950435185706233,0.10806405618248864,0.4903016095326424
0.0,2.2,0.0,1.25,0.75,1.15,0.7,top_base_param_grid,0.4989234253872286,0.24892458440012546,0.06957621366283266,0.12917813349645102,0.08997928176397157,-0.08997928176397157,0.5426573866037092,0.5426573866037092,0.3143555566614715,0.4904861085622772
0.3,1.6,0.0,0.75,1.25,1.15,0.59,top_base_param_grid,0.5944108069043107,0.3533242073646337,0.06272923928232396,0.10560530267301255,0.2823515889453299,-0.2823515889453299,0.20518906051194288,0.20518906051194288,0.07273306399045869,0.4905514218743139
0.3,2.2,0.25,1.25,0.75,0.85,0.59,top_base_param_grid,0.4923849556284398,0.24244294452922063,0.07150422996847275,0.12576008392187657,0.11601226602071596,-0.11601226602071596,0.49789662295853715,0.49789662295853715,0.3104979887550918,0.4907206614218611
-0.3,1.0,0.5,1.15,0.85,1.1,0.59,promising_param_grid,0.7553033092894936,0.5704830890236605,0.04692854742210466,0.08377007193102082,0.276421344022692,-0.276421344022692,0.26177353048598384,0.26177353048598384,0.09415558799563332,0.4910781811967047
0.3,1.9,0.25,1.25,0.75,0.85,0.8,top_base_param_grid,0.5418125389620345,0.2935608273764862,0.06766139268630847,0.11809940770469494,0.1336358097600348,-0.1336358097600348,0.47873431080853557,0.47873431080853557,0.17678113728223727,0.49110237286899755
-0.3,1.0,0.25,0.85,1.0,0.9,0.59,promising_param_grid,0.7450378115583803,0.5550813406517007,0.051173684945058015,0.08611411765069896,0.2860006300019629,-0.2860006300019629,0.23842840278422453,0.23842840278422453,0.09285249635039254,0.4913289490447741
-0.3,1.0,0.25,0.85,1.15,1.1,0.59,promising_param_grid,0.7379485827590617,0.5445681107961078,0.050595842871626225,0.08649320355751841,0.29955228243345094,-0.29955228243345094,0.21068130070244886,0.21068130070244886,0.07427666037736817,0.49138613634219375
0.3,2.2,0.25,1.25,0.75,1.0,0.8,top_base_param_grid,0.5202512902687105,0.27066140502625813,0.06904747624992139,0.12407547136950688,0.10718496714109255,-0.10718496714109255,0.5204772167829237,0.5204772167829237,0.22471775561033172,0.49149904690206125
0.0,1.6,0.0,0.75,0.75,1.0,0.59,top_base_param_grid,0.6563397489503077,0.4307818660521529,0.058955943688474864,0.09657588770855534,0.2661528495358832,-0.2661528495358832,0.25768178338086223,0.25768178338086223,0.10736147760806962,0.49156962893486966
-0.3,1.0,0.5,1.15,0.85,1.0,0.59,promising_param_grid,0.7436748019953865,0.5530522111228773,0.04799306482140107,0.08538652893864199,0.26853643928045107,-0.26853643928045107,0.27551200622593974,0.27551200622593974,0.10446399896799012,0.49167897133206295
0.3,2.2,0.0,1.25,1.25,0.85,0.7,top_base_param_grid,0.47361279130102285,0.22430907608394623,0.07540921369879604,0.13993920799251636,0.046325325703074294,0.009915480275212996,0.6108465903428755,0.6108465903428755,0.3313480362242309,0.4916878288670284
0.0,2.2,0.0,1.25,0.75,1.0,0.59,top_base_param_grid,0.47527974500358205,0.22589083601066998,0.07217265458764048,0.13172241624092643,0.09316845808500124,-0.09316845808500124,0.5337174945501051,0.5337174945501051,0.3656803116148559,0.49174962160098024
0.0,1.9,0.0,1.25,0.75,0.85,0.59,top_base_param_grid,0.49752196017185857,0.24752810085324842,0.07077615748792841,0.1247132109504284,0.12047850165838075,-0.12047850165838075,0.49390004211938004,0.49390004211938004,0.3081714555567352,0.49214173366849917
0.0,1.6,0.0,1.25,0.75,0.85,0.8,top_base_param_grid,0.5476555312091211,0.29992658086394464,0.0667405780561469,0.11695954787538383,0.13815881882184816,-0.13815881882184816,0.47484388584172343,0.47484388584172343,0.1752934277003853,0.4925403096180937
0.3,2.2,0.0,1.25,1.25,1.0,0.8,top_base_param_grid,0.4954448702372559,0.24546561944441136,0.0729578688121977,0.13802555951422496,0.045466035341669875,0.016428032774984114,0.6188407056955061,0.6188407056955061,0.2595525726622192,0.4929119477036479
0.0,1.3,0.5,0.85,1.0,1.0,0.59,promising_param_grid,0.7381719494576576,0.5448978269661187,0.051143517112564464,0.08661252690273581,0.2940919158267386,-0.2940919158267386,0.22489699358021834,0.22489699358021834,0.08365625962077065,0.49315293951958356
-0.3,1.0,0.5,0.85,1.15,0.9,0.59,promising_param_grid,0.7727713583146665,0.5971755722314946,0.04894843121448962,0.08362875703194422,0.29476297471994234,-0.29476297471994234,0.22954721385514357,0.22954721385514357,0.08918870686946793,0.49316533867945833
0.0,1.9,0.0,1.25,0.75,1.0,0.8,top_base_param_grid,0.5253317906590925,0.2759734902770886,0.0681833915653727,0.12299958628357731,0.11208575044149233,-0.11208575044149233,0.5162649863389692,0.5162649863389692,0.22303730695901794,0.49321782989455426
-0.3,1.0,0.5,1.15,0.85,0.9,0.59,promising_param_grid,0.7289564975041425,0.5313775752535069,0.049190545656612794,0.08734950622894412,0.26230556343072725,-0.26230556343072725,0.2876419388679228,0.2876419388679228,0.11480454801975175,0.49347603909363275
0.0,2.2,0.0,1.25,0.75,1.15,0.8,top_base_param_grid,0.5055242263086426,0.25555474338495165,0.06915828322966484,0.1287262912903178,0.08930175576680971,-0.08930175576680971,0.5521538370279035,0.5521538370279035,0.2752093493884651,0.4941049655710793
0.3,1.9,0.0,0.75,0.75,1.15,0.59,top_base_param_grid,0.6150339540551992,0.3782667646407729,0.0620815667069986,0.10286597952554552,0.27306427631849123,-0.27306427631849123,0.23711251849209883,0.23711251849209883,0.09237152784524842,0.4944865150900861
0.3,2.2,0.25,1.25,0.75,0.85,0.7,top_base_param_grid,0.49340834334616374,0.2434517932836058,0.0715811947091002,0.1263941085448061,0.11184235487455202,-0.11184235487455202,0.5126437955526075,0.5126437955526075,0.2866489857381431,0.4945583611956619
-0.3,1.0,0.25,0.85,1.0,1.0,0.59,promising_param_grid,0.7449868674651013,0.5550054326954644,0.05054182576066622,0.08591984531154521,0.298021486144007,-0.298021486144007,0.22243056082999327,0.22243056082999327,0.0828716650551407,0.4951566118705488
-0.3,1.0,0.5,0.85,0.85,0.9,0.65,promising_param_grid,0.7763603342648309,0.6027353686197999,0.04765503301943735,0.08253826131596093,0.29455163155073,-0.29455163155073,0.23705234760319807,0.23705234760319807,0.0814906179851143,0.49561606666828995
0.0,2.2,0.0,1.25,0.75,1.0,0.7,top_base_param_grid,0.47783164971718023,0.22832308547144203,0.07180540362281886,0.13185828334279268,0.09076484117978884,-0.09076484117978884,0.5461386852887831,0.5461386852887831,0.341640074545726,0.495692467166973
0.3,2.2,0.0,1.25,1.25,0.85,0.8,top_base_param_grid,0.48042342181444636,0.23080666422790144,0.07453818224423868,0.13947994317140486,0.045714050268580275,0.012299457449971907,0.6213407033113203,0.6213407033113203,0.2884183272665588,0.49586434509564525
0.0,1.9,0.0,1.25,0.75,0.85,0.7,top_base_param_grid,0.4984925252155389,0.24849479769576466,0.07072008187068321,0.1253412946543973,0.11632140551084352,-0.11632140551084352,0.5086553209451399,0.5086553209451399,0.28449603616653363,0.49599036063781077
0.0,2.2,0.0,1.25,1.25,1.0,0.59,top_base_param_grid,0.47001335034387426,0.2209125495014735,0.07326710728780386,0.14222742936354885,0.044662892555643874,0.011722454686223738,0.6187919788984022,0.6187919788984022,0.41280298381505887,0.49628631136839385
-0.3,1.0,0.5,0.85,0.85,1.0,0.65,promising_param_grid,0.7819960704051859,0.6115178541291525,0.046426854303599885,0.08155207505507929,0.3038609829949744,-0.3038609829949744,0.22268567616021254,0.22268567616021254,0.07293134442923947,0.4967558961301599
-0.3,1.0,0.5,0.85,1.15,1.0,0.59,promising_param_grid,0.7747378833441458,0.6002187878885673,0.04800627562006467,0.08312162593347316,0.3063118216800101,-0.3063118216800101,0.21465513491904356,0.21465513491904356,0.0799320198541729,0.496761015073005
0.0,2.2,0.0,1.25,1.25,1.15,0.7,top_base_param_grid,0.48977123844268133,0.2398758660056778,0.07106515224584889,0.13977139415233913,0.043576150869776564,0.01541427697664427,0.6275802963403425,0.6275802963403425,0.35465880184827725,0.49713769319228696
0.3,2.2,0.25,1.25,0.75,0.85,0.8,top_base_param_grid,0.5008694612571628,0.2508702172200405,0.07107763959554701,0.1258654963300619,0.11043345008367372,-0.11043345008367372,0.5219177716401777,0.5219177716401777,0.24971370845495147,0.49725783223382447
0.0,2.2,0.0,1.25,0.75,1.0,0.8,top_base_param_grid,0.48709533352377843,0.23726186394064094,0.07101640490472891,0.1307418459280444,0.09039639506810976,-0.09039639506810976,0.553908746781703,0.553908746781703,0.3027339994853584,0.49809261438700564
0.0,2.2,0.0,1.25,0.75,0.85,0.59,top_base_param_grid,0.4529121467882294,0.20512941270832263,0.07483638396013947,0.13457705119198576,0.09589343343252016,-0.09589343343252016,0.5353319757608137,0.5353319757608137,0.3872698590105621,0.4981364725049128
-0.3,1.0,0.5,1.0,0.85,0.9,0.59,promising_param_grid,0.7568376709859634,0.5728032602234574,0.048006897679624225,0.0845632329450015,0.2865568009423621,-0.2865568009423621,0.25475544864213084,0.25475544864213084,0.10053508430181428,0.498497758208429
-0.3,1.0,0.5,1.0,0.85,1.0,0.59,promising_param_grid,0.7670816278351823,0.5884142237622731,0.04699102400783033,0.08312169626525934,0.29488301847452,-0.29488301847452,0.24127730363881209,0.24127730363881209,0.09077346026359483,0.49864336655918534
0.0,1.9,0.0,1.25,0.75,0.85,0.8,top_base_param_grid,0.5059706732797519,0.2560063222191654,0.07022112579260181,0.1248010178786028,0.1149191168355353,-0.1149191168355353,0.517945509496089,0.517945509496089,0.24781007021127624,0.4986928894621826
0.0,1.0,0.5,1.0,1.0,1.0,0.59,base_grid,0.7660612269855807,0.5868498034906533,0.048810797120541365,0.08357986641274022,0.3151866105603583,-0.3151866105603583,0.20040151113545515,0.20040151113545515,0.06475419625101968,0.4989672325408261
0.0,1.3,0.5,0.85,1.0,1.1,0.59,promising_param_grid,0.7317863225695016,0.5355112218997946,0.05094434760531818,0.08723024165027048,0.30837599013322664,-0.30837599013322664,0.20770059162652113,0.20770059162652113,0.07392993084548398,0.4994565275967577
0.3,1.6,0.0,0.75,0.75,0.85,0.59,top_base_param_grid,0.6346212355857341,0.40274411265636384,0.06216520817662832,0.09895581639356082,0.28023003612035585,-0.28023003612035585,0.24084282303130247,0.24084282303130247,0.09878538995443269,0.4996072640295679
-0.3,1.0,0.5,0.85,0.85,1.1,0.65,promising_param_grid,0.7821402168166004,0.6117433187619187,0.04577365834486413,0.08123018659058007,0.3150527236270316,-0.3150527236270316,0.20720017338072874,0.20720017338072874,0.06465390026031419,0.499882996907976
0.0,1.3,0.5,0.85,0.85,0.9,0.59,promising_param_grid,0.7392022630309679,0.5464199856701043,0.05161870850698934,0.08681280136390221,0.2959142533349402,-0.2959142533349402,0.23493896061455824,0.23493896061455824,0.09250031485615655,0.5001965350061215
0.3,1.9,0.25,0.75,0.75,1.15,0.59,top_base_param_grid,0.6412989297273244,0.41126431726941176,0.05926629833247324,0.09884915963568885,0.2866405901717551,-0.2866405901717551,0.22972716772830107,0.22972716772830107,0.08958355411349221,0.5003533336715945
-0.3,1.0,0.5,1.0,0.85,1.1,0.59,promising_param_grid,0.7725580617254351,0.5968459587369611,0.046120864354054776,0.08223430530815569,0.3050445524262793,-0.3050445524262793,0.22647347682988264,0.22647347682988264,0.08118043727634831,0.5005155961493764
0.0,2.2,0.0,1.25,1.25,0.85,0.59,top_base_param_grid,0.45246011718498774,0.20472015764305285,0.07541582209538351,0.14494426056304807,0.04497301552241023,0.010026166100560896,0.6223103814748487,0.6223103814748487,0.43760414868055264,0.5010724668228826
0.0,2.2,0.0,1.25,0.75,0.85,0.7,top_base_param_grid,0.4570206791773848,0.2088679011957581,0.07440409377999299,0.13428038617359672,0.09406675968641115,-0.09406675968641115,0.5454973989156446,0.5454973989156446,0.3646785959547607,0.5010958453178302
-0.3,1.0,0.25,0.85,1.0,1.1,0.59,promising_param_grid,0.7387832882816328,0.5458007470442221,0.05029820110195379,0.08647800683513275,0.3121181038426764,-0.3121181038426764,0.2055104413059912,0.2055104413059912,0.07328554503081723,0.5013513313308048
-0.3,0.7,0.25,1.0,1.0,1.0,0.59,base_grid,0.7729615994206996,0.5974696341790061,0.0481061582445722,0.08296004349709078,0.31949207756990267,-0.31949207756990267,0.19784193867718794,0.19784193867718794,0.06409471369741841,0.5013730904055874
0.0,2.2,0.0,1.25,1.25,1.15,0.8,top_base_param_grid,0.4961069428073784,0.24612209870168342,0.07044555138423333,0.1392690619339077,0.043124705290247756,0.016937771697103254,0.638146560731288,0.638146560731288,0.31023969202695767,0.5014670475897994
0.0,1.6,0.0,0.75,0.75,1.15,0.59,top_base_param_grid,0.6469322807055624,0.4185213758189006,0.058664968406705674,0.09802819259359467,0.2894418147611029,-0.2894418147611029,0.22817500317370512,0.22817500317370512,0.08903828709779664,0.5015575089415502
-0.3,1.0,0.25,0.85,0.85,0.9,0.59,promising_param_grid,0.7456181669203361,0.5559464508416422,0.05102518938165186,0.08621117377849694,0.2997100708293326,-0.2997100708293326,0.23237432921206572,0.23237432921206572,0.09161344244538232,0.5021084092138624
0.0,2.2,0.0,1.25,0.75,0.85,0.8,top_base_param_grid,0.4682819105747954,0.21928794777158067,0.07330106666176198,0.1326382612793529,0.0938815978574164,-0.0938815978574164,0.5518124514249525,0.5518124514249525,0.327006627613887,0.5024260848492456
-0.3,1.0,0.5,0.85,1.15,1.1,0.59,promising_param_grid,0.7702691115461829,0.593314504202146,0.04781991453778087,0.08335180036250811,0.3198371884631522,-0.3198371884631522,0.19882475221430876,0.19882475221430876,0.07096241861043855,0.5026013649328147
0.0,2.2,0.0,1.25,1.25,1.0,0.7,top_base_param_grid,0.4727735575655406,0.22351483673317757,0.07323760318086424,0.1423947125889293,0.04389223430102046,0.01530049170976805,0.6328007393506727,0.6328007393506727,0.38531005829034726,0.5026873165652861
-0.3,1.0,0.5,0.85,1.0,0.9,0.59,promising_param_grid,0.773461936600794,0.5982433673702506,0.048787678915558345,0.08376899633957273,0.30683988903039766,-0.30683988903039766,0.22440377259528257,0.22440377259528257,0.08818900659142419,0.5028107716676117
0.0,1.3,0.5,0.85,0.85,1.0,0.59,promising_param_grid,0.7384977690363721,0.5453789548716987,0.05089095635634382,0.08668518815194336,0.30762297485345674,-0.30762297485345674,0.21907542282616713,0.21907542282616713,0.08248358293829842,0.5038458744184837
0.0,2.2,0.0,1.25,1.25,1.0,0.8,top_base_param_grid,0.4812748844933046,0.23162551444404367,0.07245655566494388,0.14121967504740826,0.04355704758112605,0.016395935673772566,0.6415031068948469,0.6415031068948469,0.3410238370245544,0.5055282760759577
-0.3,1.0,0.25,0.85,0.85,1.0,0.59,promising_param_grid,0.7451574389587563,0.5552596088355726,0.05026996958950188,0.08602398305572394,0.3112735358285315,-0.3112735358285315,0.2167755105522833,0.2167755105522833,0.08175280391632005,0.5056852741603971
