bias,color_semvalue,gamma,k,sigma,steepness,wf
0.25026155,0.93972385,3.5104659,0.39773187,0.0999999,0.37627715,0.9258652
0.26216468,0.9394994,3.398721,0.30532122,0.09999736,0.84658,0.90719825
0.27956343,0.93971777,3.5474672,0.24561721,0.0999971,0.46766844,0.8981356
0.28656194,0.9400179,3.4692347,0.31920898,0.09999695,0.48266762,0.89644706
0.2817664,0.93999326,3.3520265,0.34129077,0.09999853,0.5653578,0.91730106
0.30892688,0.9400507,3.2524185,0.33264434,0.099993564,0.7429628,0.9151646
0.28149793,0.93938637,3.3788333,0.29625353,0.09999927,1.1052015,0.9099723
0.25359672,0.9396533,3.404494,0.37103215,0.099999286,0.65834063,0.90362525
0.23619817,0.93933153,3.52184,0.35567012,0.09999913,0.5209173,0.9022872
0.36497343,0.939765,3.1386752,0.27009782,0.09999476,1.6289517,0.92806756
0.34580338,0.94037163,3.072184,0.44806948,0.09999712,2.1397746,0.92839515
0.3719167,0.94020486,3.147235,0.24050812,0.0999967,1.7133962,0.9029832
0.25329265,0.9392958,3.5169692,0.2454376,0.099997535,1.1233599,0.8915659
0.32947063,0.9405098,3.1269238,0.4218571,0.099997975,0.55010617,0.9215164
0.28090218,0.9397328,3.3762634,0.30828395,0.09999927,0.85141635,0.9010316
0.32975036,0.9399135,3.1670752,0.35566953,0.099999346,0.7505016,0.92704093
0.28488833,0.93921244,3.4758573,0.24118416,0.09998751,0.6216577,0.9054525
0.2740754,0.9394494,3.3642583,0.4123988,0.09999954,0.5161619,0.9310532
0.2617215,0.9391173,3.3879566,0.39498836,0.09999974,0.5469874,0.9245053
0.28953415,0.9397557,3.353147,0.3262702,0.099996865,0.66208756,0.92717576
0.29966262,0.9393514,3.3747995,0.258735,0.099995814,0.7256602,0.9111175
0.30898386,0.9395342,3.2461884,0.30434164,0.099998154,0.9230576,0.91921914
0.3176005,0.93950444,3.348697,0.32607794,0.09999851,0.4119941,0.94228953
0.32422122,0.939482,3.2660494,0.3278643,0.09999684,0.5653908,0.9397243
0.27525172,0.93974555,3.277584,0.37246683,0.09999839,0.9202561,0.91860306
0.27207708,0.93976295,3.4455066,0.31510824,0.09999924,0.45881644,0.92169327
0.28721052,0.9396364,3.3222318,0.3364267,0.099998556,0.69482,0.91904753
0.2838618,0.9397974,3.3375099,0.3631515,0.09999863,0.4857647,0.92475075
0.2858968,0.94007504,3.3158019,0.39297462,0.09999621,0.5183658,0.9325529
0.29654932,0.9392935,3.3480606,0.2765703,0.09999949,0.6710855,0.912628
0.30473703,0.9403413,3.3399644,0.35576153,0.09999638,0.4588376,0.9203792
0.26968798,0.93896514,3.5531836,0.29088897,0.099998705,0.46805114,0.92262745
0.31575137,0.9396812,3.4068277,0.37601313,0.09999738,0.31972143,0.9694922
0.29994142,0.93959594,3.4334168,0.39647236,0.099994816,0.31133795,0.9665646
0.32435587,0.9398377,3.4574895,0.35205278,0.09999861,0.30785513,0.9693969
0.33173323,0.9398637,3.4104,0.38160402,0.09999839,0.27964225,0.9721558
0.3329874,0.93963677,3.4139183,0.3974279,0.099997215,0.2980057,0.9713888
0.31371915,0.93955564,3.5329678,0.38990927,0.09999672,0.2783179,0.96862096
0.31371915,0.93955564,3.5329678,0.38990927,0.09999672,0.2783179,0.96862096
0.27603373,0.93855226,3.559512,0.3611807,0.09999831,0.34870172,0.96885407
0.2652761,0.93877774,3.5008569,0.40458044,0.09999533,0.3521877,0.9675531
0.278102,0.9391742,3.4375052,0.4422995,0.09998411,0.33324024,0.9690534
0.27757725,0.93876153,3.689118,0.35005742,0.09999996,0.2890574,0.9601274
0.27470198,0.93882304,3.5994856,0.42041492,0.09999982,0.2973822,0.96703166
0.26507598,0.9391463,3.639008,0.39115432,0.09999986,0.30164105,0.95843804
0.27494115,0.9388972,3.703264,0.37527445,0.099999346,0.2649012,0.97006935
0.27710193,0.9388621,3.7262626,0.30610436,0.09999923,0.28025725,0.96754426
0.2714322,0.9388122,3.74136,0.2972268,0.099999286,0.29949448,0.96547616
0.28849605,0.93951726,3.6968331,0.36900216,0.09999956,0.24741596,0.96138465
0.28849605,0.93951726,3.6968331,0.36900216,0.09999956,0.24741596,0.96138465
0.28849605,0.93951726,3.6968331,0.36900216,0.09999956,0.24741596,0.96138465
0.28849605,0.93951726,3.6968331,0.36900216,0.09999956,0.24741596,0.96138465
0.29338422,0.93954724,3.6692247,0.36144644,0.099999644,0.26842216,0.960293
0.29529044,0.9395457,3.6632028,0.3535975,0.099999644,0.2583582,0.96130073
0.28617206,0.9389749,3.6403573,0.3449515,0.09999061,0.27450204,0.97013927
0.2839567,0.93888116,3.6421108,0.32991192,0.099992074,0.29635996,0.96904826
0.28387424,0.938962,3.6387458,0.32457557,0.099996105,0.28824604,0.96643853
0.28387424,0.938962,3.6387458,0.32457557,0.099996105,0.28824604,0.96643853
0.2696391,0.93866795,3.5747552,0.44071415,0.09999625,0.2937945,0.9702004
0.2933319,0.93915385,3.5030699,0.367903,0.09999857,0.3192237,0.96526563
0.30487114,0.939399,3.441921,0.39531648,0.09999948,0.33624053,0.9599268
0.2835562,0.9391881,3.6329653,0.33926943,0.09999304,0.29362318,0.9604937
0.26994318,0.93971586,3.7546048,0.27497748,0.09999968,0.3027467,0.91905445
0.27967048,0.93966556,3.6685417,0.2937041,0.09999666,0.28448752,0.93672305
0.26536223,0.9393112,3.8062916,0.31835434,0.099999204,0.2714857,0.93010503
0.25978515,0.9392371,3.8215194,0.3082713,0.09999775,0.2683636,0.93874526
0.2683336,0.93914,3.8164363,0.29855722,0.09999639,0.26538098,0.93961865
0.27243507,0.93889594,3.7863462,0.3278129,0.09999659,0.26763135,0.9450148
0.27094144,0.938949,3.770991,0.31331348,0.0999969,0.30186534,0.9406773
0.2637916,0.938925,3.8110666,0.3069438,0.09999724,0.2878687,0.9378413
0.26893222,0.9388998,3.7966087,0.2728573,0.099996366,0.28040817,0.9386605
0.28354737,0.93970954,3.6852345,0.29360506,0.09999841,0.2848325,0.9302921
0.28354737,0.93970954,3.6852345,0.29360506,0.09999841,0.2848325,0.9302921
0.2566552,0.9390522,3.7706728,0.26188377,0.09999975,0.3067561,0.9249463
0.27348068,0.93907654,3.6482766,0.25070426,0.099999644,0.3934846,0.9244606
0.27737135,0.9397317,3.6873496,0.23868932,0.09999392,0.34513912,0.9015185
0.2744779,0.9393112,3.569905,0.3736183,0.09999927,0.32812828,0.94401723
0.32567656,0.9394554,3.3396368,0.3369519,0.099993065,0.37566993,0.9540059
0.30664963,0.9387802,3.355861,0.4184437,0.099999465,0.418595,0.9734014
0.28321645,0.9387119,3.579343,0.36075315,0.09999962,0.3234609,0.970754
0.33702162,0.9390095,3.3061962,0.2962705,0.099999726,0.46623814,0.96034384
0.33676457,0.9390311,3.294941,0.34080508,0.0999996,0.43510738,0.96372974
0.3100782,0.9390913,3.3470917,0.35036004,0.0999998,0.42110205,0.96159005
0.29652253,0.93874085,3.4709778,0.33888817,0.09999963,0.3803508,0.9597043
0.30427748,0.94009614,3.2503607,0.37813047,0.09999899,0.6008337,0.92553276
0.28956968,0.93965936,3.2649298,0.36846888,0.09999623,0.84125483,0.91014796
0.27308103,0.9397179,3.4709258,0.32586685,0.09999957,0.43863562,0.9139616
0.31965795,0.94001245,3.1137013,0.39851153,0.09999752,0.9799393,0.92117226
0.26084876,0.9392439,3.744479,0.22829494,0.099999525,0.3898536,0.9061808
0.28890255,0.9394928,3.5225232,0.32147527,0.09999167,0.4071623,0.92798555
0.28488395,0.939711,3.5753245,0.26517665,0.09999689,0.35254088,0.91745114
0.29747492,0.93940985,3.2404418,0.35949904,0.099998966,0.80837953,0.932671
0.30739674,0.93949455,3.388753,0.3372369,0.099998236,0.40287724,0.9418083
0.31374106,0.93942714,3.335536,0.4364384,0.099998415,0.37275064,0.95328957
0.3270355,0.9403176,3.159872,0.28152937,0.099998794,0.9764438,0.9057863
0.31169412,0.9395397,3.324466,0.3983021,0.09999954,0.48504475,0.94976807
0.3097648,0.9398842,3.374463,0.23322436,0.09999993,0.5824635,0.9038338
0.2704039,0.9395338,3.425418,0.3079547,0.099988125,0.73970354,0.9086064
0.26896954,0.93948674,3.411557,0.32872248,0.099994116,0.840765,0.90112096
0.2922432,0.9399568,3.341522,0.3294796,0.09999921,0.5641191,0.91965276
0.27935594,0.9394609,3.2761958,0.4105658,0.09999738,0.8334207,0.92423
0.29550156,0.9397116,3.4321792,0.22585468,0.099997774,0.7151048,0.9047602
0.2929083,0.93956125,3.441054,0.2127623,0.099998236,0.9218476,0.89798915
0.2767021,0.9392176,3.335813,0.32452938,0.09999263,0.88012546,0.9140012
0.3119366,0.9404374,3.1716874,0.37647262,0.099999584,0.8923812,0.9057216
0.27865115,0.9394461,3.4648426,0.25713336,0.09999245,0.7441108,0.9026795
0.27923176,0.9399309,3.341497,0.29197738,0.0999959,0.96337235,0.8966865
0.2840626,0.9391073,3.3437605,0.41158533,0.09999948,0.59531605,0.942468
0.29912287,0.9394176,3.3018653,0.3010737,0.09999343,0.6088196,0.93658733
0.30353022,0.9396219,3.2980554,0.31624734,0.09999546,0.58615786,0.94018143
0.32388443,0.9396478,3.199945,0.40483245,0.099992335,0.6117494,0.9435665
0.26918632,0.939432,3.4032874,0.2474951,0.09999925,1.3969822,0.89318186
0.25505686,0.9392197,3.599867,0.26722792,0.09999907,0.93428963,0.89598215
0.26667362,0.93964875,3.550028,0.18612812,0.09999458,1.1357057,0.86448944
0.27342162,0.93978107,3.4680204,0.254648,0.099991255,0.72431946,0.89736265
0.30221462,0.9403765,3.483385,0.15781939,0.09999849,0.65157586,0.86288977
0.2836293,0.93990207,3.4518795,0.3534945,0.099999666,0.40941608,0.92430747
0.28123814,0.93932605,3.6331527,0.33892018,0.099998586,0.30703095,0.9490913
0.2692016,0.9394336,3.6524432,0.39078927,0.09999762,0.28322658,0.949532
0.29951552,0.93922055,3.4357812,0.3407174,0.099997595,0.4111267,0.9508992
0.29860047,0.9391471,3.4403965,0.33405697,0.099997275,0.44203356,0.9450918
0.30264866,0.9391502,3.2904437,0.3600284,0.09999567,0.6574435,0.93601966
0.29255015,0.940569,3.4455733,0.22688028,0.099999726,0.60334694,0.8779152
0.28392196,0.94013464,3.4374352,0.28170556,0.09999949,0.4931789,0.89918363
0.30128837,0.9399663,3.3474226,0.28615594,0.09999814,0.65557885,0.91025144
0.29927903,0.93990254,3.29081,0.26450294,0.09999668,0.7749101,0.90259403
0.2949841,0.93949246,3.4008527,0.25203878,0.09999774,0.56169623,0.9128533
0.3228678,0.9402721,3.1721566,0.3772789,0.099996865,0.9186766,0.91894615
0.32515982,0.94049037,3.1718998,0.33488825,0.09999957,0.9801316,0.9031436
0.24766721,0.93933564,3.4497056,0.2995465,0.09999235,1.1179276,0.89805365
0.2850108,0.94013786,3.3600054,0.2956599,0.09999966,0.8268659,0.89411163
0.3183388,0.9398376,3.206318,0.34057635,0.0999948,0.826188,0.920204
0.3325975,0.9398689,3.2118802,0.38182673,0.09999955,0.47534782,0.9395304
0.30670273,0.93959904,3.241232,0.3180958,0.099998675,1.1041132,0.91170156
0.30380595,0.93983614,3.524324,0.18934487,0.099998675,0.48264536,0.8853571
0.25325805,0.9391177,3.4543507,0.28422418,0.099992864,1.0528893,0.905759
0.24425112,0.9392309,3.5435548,0.2926288,0.09999628,0.77544916,0.90620583
0.3102727,0.9398098,3.1894727,0.35070175,0.09999839,1.2356906,0.9147164
0.28632584,0.9403149,3.3492007,0.26763815,0.09999923,1.0421582,0.8909518
0.28087327,0.93945384,3.2962973,0.3824599,0.09999382,0.6785402,0.9221436
0.3183785,0.9404782,3.191548,0.34110454,0.09999841,0.95374584,0.9114874
0.26510245,0.9389781,3.7188654,0.15011585,0.09999621,0.4886325,0.88280797
0.29889736,0.93971807,3.4263859,0.15141915,0.099998154,0.65989405,0.89011663
0.30677682,0.9394861,3.5827177,0.13288665,0.099989,0.47804913,0.87896514
0.26783964,0.9399565,3.4030535,0.33971247,0.09999969,0.6390487,0.91151303
0.3217078,0.9402542,3.271816,0.38306624,0.09999,0.48356548,0.93993926
0.30677694,0.9395411,3.322661,0.3560476,0.09999939,0.5344534,0.9475001
0.3029976,0.9394624,3.308611,0.37762648,0.099999644,0.46722534,0.9461935
0.27313653,0.9396235,3.362116,0.37241715,0.09999887,0.65349,0.9179803
0.25906062,0.9395753,3.446087,0.35098213,0.09999918,0.6227926,0.91672075
0.294326,0.9396609,3.3661008,0.34167275,0.099999465,0.42032582,0.9284162
0.31181052,0.9400986,3.2050457,0.3745533,0.0999998,0.61666924,0.9262601
0.31250566,0.9400295,3.1362588,0.46222132,0.09999975,0.67961675,0.9374752
0.31759414,0.9401462,3.3008196,0.2446919,0.099999644,0.84290713,0.91539496
0.2960452,0.9395101,3.3815045,0.3898889,0.09999179,0.4181947,0.9299914
0.2947313,0.93946373,3.3469453,0.4402597,0.09999329,0.4718296,0.9329545
0.30894873,0.9398095,3.4357088,0.2648159,0.099997796,0.43732506,0.9205931
0.30347452,0.94011366,3.3087516,0.28643203,0.09999507,0.65363675,0.89136845
0.33193612,0.93976927,3.2289548,0.36343855,0.09999757,0.4358408,0.9536469
0.27242032,0.9391865,3.3947842,0.3310992,0.09999596,0.7458327,0.9121225
0.27154976,0.93911636,3.353109,0.345522,0.09999517,0.84576863,0.91430324
0.32439455,0.9401851,3.1487958,0.32342902,0.09999911,1.3723767,0.91051775
0.31128943,0.9400933,3.162189,0.34050778,0.099997535,1.3308291,0.9125006
0.29301557,0.93932736,3.3446465,0.3256045,0.099995576,0.82819355,0.9279415
0.33628744,0.9399458,3.0858474,0.3912797,0.09999832,0.95551544,0.93531144
0.3105006,0.94052315,3.135901,0.39793462,0.0999946,0.83260995,0.92583126
0.2987632,0.93893147,3.3524642,0.27765498,0.099999465,1.2837818,0.9108892
0.2945752,0.9395917,3.330607,0.30268276,0.09999728,1.3654072,0.9026134
0.29110298,0.9397352,3.2785056,0.35270286,0.09999899,1.1582758,0.9160735
0.2957198,0.9397928,3.2965164,0.28653127,0.09999802,1.1101279,0.9052846
0.2881629,0.93972516,3.306117,0.34940886,0.099996105,1.342138,0.9131272
0.3177224,0.94004184,3.15064,0.35558233,0.099998824,1.478642,0.923665
0.3181125,0.939988,3.2581642,0.31414515,0.099997476,0.8776125,0.9274666
0.30612358,0.9399996,3.2272785,0.30625984,0.09999593,1.0441537,0.90784836
0.2764767,0.93987614,3.590758,0.22425409,0.09999903,0.4771505,0.88267875
0.27714464,0.93942463,3.3140504,0.39810714,0.099995546,0.5914332,0.93352705
0.2937061,0.9398904,3.3619838,0.28370267,0.09999665,0.6989546,0.90215886
0.28972718,0.9397428,3.3927298,0.2956428,0.09999602,0.67748684,0.89882714
0.3009541,0.93963915,3.2954059,0.32566392,0.099997245,0.7722309,0.9120055
0.29366884,0.939265,3.379995,0.34470582,0.09999589,0.5227001,0.9254644
0.29366586,0.9390001,3.4355388,0.31965682,0.09999799,0.49180716,0.9259777
0.26707262,0.9399841,3.4320626,0.2935462,0.09999619,0.74068654,0.88938195
0.27742678,0.9399023,3.3002193,0.3886238,0.09999976,0.7316438,0.9206088
0.2968643,0.9400028,3.3522148,0.27368355,0.09999961,0.7533261,0.8973063
0.3380639,0.93976647,3.189549,0.33721974,0.09999827,0.60418576,0.9344611
0.2805525,0.9395846,3.352824,0.32673812,0.09999384,0.8387736,0.9050521
0.28935206,0.9396992,3.361895,0.32564017,0.099999286,0.67635274,0.9162216
0.2727647,0.939212,3.343927,0.34971878,0.0999968,0.9384233,0.922038
0.30032724,0.94036657,3.244596,0.31909904,0.099998794,1.2133148,0.89816165
0.29650968,0.93972147,3.2978132,0.32935166,0.09999154,0.783734,0.917194
0.31974596,0.940035,3.1796703,0.36799243,0.0999964,0.6186718,0.93570524
0.2699759,0.9388758,3.409493,0.30477244,0.09999756,1.0525615,0.91907996
0.25364387,0.9384415,3.501176,0.30716223,0.099997595,1.159604,0.9169673
0.27271166,0.93908536,3.4786823,0.23113656,0.09999906,0.8987406,0.89837635
0.28801465,0.93957824,3.4119341,0.28274578,0.09999885,0.48726398,0.9185397
0.28467292,0.93948424,3.3680582,0.35702413,0.09999905,0.7213626,0.91815466
0.30374855,0.93984133,3.328299,0.2490179,0.09999843,0.9389847,0.8943603
0.3108379,0.93997186,3.3340602,0.3214208,0.09999751,0.54258394,0.9157536
0.27193883,0.9398588,3.5089169,0.31866968,0.0999996,0.4170153,0.911025
0.27989063,0.9394257,3.3312597,0.35721296,0.09999229,0.9151132,0.92165977
0.2899516,0.9393537,3.265432,0.35361925,0.099991694,0.9183668,0.92669696
0.2980996,0.9393252,3.2913463,0.36687613,0.09999805,0.7452894,0.9307215
0.3111774,0.9402883,3.2339463,0.26391953,0.099999644,1.222521,0.89431953
0.30343866,0.9401465,3.3540041,0.23130023,0.09999987,1.0688392,0.88487
0.2743251,0.9399617,3.226763,0.40760124,0.09999955,2.0101526,0.90980273
0.27454272,0.93976796,3.5081592,0.18368466,0.09999913,1.2468688,0.86907923
0.26636302,0.9394113,3.5603895,0.17830563,0.099999785,1.2104309,0.88166225
0.26073593,0.939514,3.5599973,0.16564383,0.09999975,1.389389,0.8712313
0.285334,0.9399117,3.3657455,0.25146025,0.099998675,1.0609471,0.8960708
0.30662525,0.9400076,3.2929676,0.27616537,0.09999795,1.2131472,0.899531
0.29693702,0.93989193,3.31899,0.28016022,0.09999911,0.97734004,0.898452
0.28286904,0.93959427,3.3388286,0.30330095,0.09999465,0.94307405,0.9045442
0.2931667,0.93992007,3.404682,0.2950158,0.09999901,0.5074201,0.9126236
0.32562175,0.94031405,3.2789202,0.25402963,0.099998355,0.8203201,0.89080036
0.30719957,0.94009465,3.3072855,0.2588644,0.09999829,0.7915118,0.8986685
0.2952915,0.9398353,3.4753418,0.16030082,0.09999678,0.5585159,0.8816995
0.29358557,0.93990934,3.4384675,0.235008,0.09999909,0.6139858,0.8951033
0.28611082,0.93959,3.4796805,0.1943827,0.09999628,0.6008185,0.8929904
0.34044546,0.94010717,3.2299018,0.23342673,0.09999957,0.8860121,0.90232396
0.3143589,0.9400445,3.0697663,0.44879776,0.09999906,1.3111789,0.935107
0.2602665,0.93935204,3.5162854,0.23899242,0.0999917,1.108177,0.8880122
0.2717104,0.93920475,3.527589,0.2575069,0.099997714,0.5714914,0.90614957
0.26166686,0.9390018,3.6242907,0.22308542,0.09999857,0.5355866,0.8968918
0.2481957,0.93919826,3.667744,0.29410502,0.09999632,0.43613422,0.90709496
0.23711726,0.9392038,3.757248,0.266775,0.09999541,0.47323227,0.89456004
0.23827007,0.9392245,3.7378993,0.29688182,0.09999563,0.37850088,0.9025725
0.27953643,0.93960524,3.5412357,0.2974994,0.099998035,0.45069635,0.9145295
0.26856387,0.9393798,3.5316224,0.25371364,0.09999695,0.5718676,0.89239645
0.28741202,0.939365,3.534316,0.22424479,0.09999778,0.46306333,0.89952147
0.29548615,0.9402467,3.2979796,0.2755089,0.0999969,1.2040914,0.9020243
0.2554267,0.93905705,3.5098507,0.3040041,0.099999286,0.72301435,0.9054944
0.3304394,0.940223,3.2530036,0.2237881,0.09999317,0.9238669,0.89736134
0.24762355,0.9393772,3.4517355,0.39024782,0.099998794,0.71127737,0.9033111
0.28667966,0.9395771,3.3904803,0.27845398,0.09999966,0.64328074,0.9139783
0.28406784,0.93976,3.384992,0.31858015,0.099997595,0.5688166,0.9215409
0.3135475,0.93999517,3.314838,0.21787411,0.09999948,1.2011286,0.887565
0.2996818,0.939915,3.386883,0.18154457,0.09999808,0.9863379,0.8892417
0.29831773,0.93988013,3.5213864,0.19641466,0.09999605,0.4030738,0.8968167
0.28025627,0.93973935,3.2479067,0.40894425,0.09999845,1.0700673,0.91534513
0.30165678,0.9399239,3.3791587,0.19508472,0.09999784,1.032631,0.88187414
0.30002367,0.94007003,3.2378588,0.34166873,0.09999553,0.97372454,0.91832274
0.29297033,0.9396443,3.3653622,0.2702259,0.09999951,1.1200716,0.89855283
0.28210667,0.9397346,3.3399098,0.33926484,0.099998176,0.8435596,0.90922123
0.27427065,0.9399502,3.3154,0.38155255,0.099995054,0.7785802,0.91997075
0.26927122,0.93938315,3.425547,0.26587886,0.099997036,1.1089896,0.89490503
0.3389178,0.9401189,3.121068,0.35334477,0.099999666,1.1629469,0.9202267
0.27864933,0.9399406,3.3177416,0.33624804,0.09999994,0.8972724,0.9010932
0.3329825,0.9394777,3.312204,0.32484248,0.09999905,0.45237374,0.9367639
0.27965844,0.9403659,3.3757586,0.2694103,0.0999973,0.7243841,0.88333255
0.3133692,0.93940425,3.2306738,0.34596497,0.09999931,1.2273675,0.9356771
0.27235788,0.9396797,3.490455,0.28431442,0.09999589,0.49171543,0.8996059
0.26661316,0.9393115,3.4889348,0.34092388,0.09998965,0.5337175,0.91433257
0.29110265,0.9401845,3.6096764,0.17663081,0.0999997,0.4007247,0.889516
0.27324647,0.939092,3.5475502,0.19436888,0.09999712,0.68343467,0.89073867
0.32083178,0.9403578,3.1255672,0.42692003,0.09999844,0.824586,0.9273454
0.31891418,0.9400972,3.0959284,0.4257988,0.099998355,1.0432286,0.9290696
0.24547333,0.9388075,3.7414494,0.20769063,0.09999513,0.48230487,0.9005503
0.2791347,0.9392605,3.5706563,0.20743865,0.099999666,0.5038679,0.8921922
0.30718866,0.9402369,3.3972108,0.26979336,0.09999893,0.5054655,0.9079666
0.29880384,0.9398798,3.3637729,0.32296658,0.099998794,0.5237601,0.91843927
0.28162098,0.93955433,3.3606987,0.33691636,0.0999942,0.65868944,0.9158782
0.28901464,0.9400134,3.3368595,0.3616747,0.09999885,0.5628514,0.9096441
0.31130677,0.9402708,3.2948875,0.26464257,0.099994734,0.70650387,0.90759397
0.26785773,0.9394776,3.3748276,0.40190074,0.09999943,0.70425105,0.91552883
0.2677498,0.93910694,3.4527438,0.32763028,0.09999955,0.49204227,0.92422295
0.29957047,0.93938875,3.5150123,0.25881076,0.09999951,0.48149398,0.9161652
0.27844813,0.939041,3.7106097,0.18764961,0.09999894,0.3328969,0.9093753
0.29256174,0.9395957,3.6525526,0.20243084,0.099997126,0.38024583,0.9063801
0.31451678,0.93974406,3.4152224,0.27310517,0.09999614,0.42133954,0.9363084
0.26361835,0.9393345,3.5555513,0.33829784,0.09999962,0.41407326,0.91546106
0.2574645,0.9398229,3.3774703,0.42435616,0.0999997,0.5914615,0.90174234
0.3030542,0.9405028,3.1632867,0.43973005,0.09999933,0.6378168,0.9106564
0.29899314,0.9401964,3.1584198,0.46068963,0.09999835,0.69573987,0.9177898
0.30694288,0.94015723,3.2346148,0.33384475,0.09999708,0.8142918,0.9114298
0.29796952,0.9391997,3.3083065,0.37856656,0.09999915,0.55093986,0.94387215
0.29195812,0.93949825,3.6719928,0.30764756,0.09999281,0.28615034,0.94913983
0.311883,0.9399098,3.4208605,0.39783725,0.099999204,0.306454,0.9536804
0.35474175,0.94007015,3.3012743,0.3627008,0.09999931,0.36054623,0.95343196
